Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare) 
Iceland,ISL,2002,0,0,0,0,11,0,0,0,0,0,0
Iceland,ISL,2003,0,0,0,0,8.8625,0,0,0,0,0,0
Iceland,ISL,2004,0,0,0,0,16,0,0,0,0,0,0
Iceland,ISL,2005,0,0,0,0,18.4,0,0,0,0,0,0
Iceland,ISL,2006,0,0,0,0,20,0,0,0,0,0,0
Iceland,ISL,2007,0,0,0,0,18.2584,0,0,0,0,0,0
Iceland,ISL,2008,0,0,0,0,17.5562,0,0,0,0,0,0
Iceland,ISL,2009,0,0,0,0,13.3427,0,0,0,0,0,0
Iceland,ISL,2010,0,0,0,0,17.5,0,0,0,0,0,0
Iceland,ISL,2011,0,0,0,0,13.9961,0,0,0,0,0,0
Iceland,ISL,2012,0,0,0,0,19.2079,0,0,0,0,0,0
Iceland,ISL,2013,0,0,0,0,12,0,0,0,0,0,0
Iceland,ISL,2014,0,0,0,0,13.8333,0,0,0,3.1549,0,0
Iceland,ISL,2015,0,0,0,0,15.0833,0,0,0,3.2177,0,0
Iceland,ISL,2016,0,0,0,0,16.55,0,0,0,3.2126,0,0
Iceland,ISL,2017,0,0,0,0,15,0,0,0,3.5238,0,0
Iceland,ISL,2018,0,0,0,0,10.0333,0,0,0,2.6,0,0
India,IND,1961,0.8507,1.5419,0.9567,0.4545,7.2507,0.2577,0.8919,7.1861,0.8796,0,13.6788
India,IND,1962,0.8896,1.3959,0.9922,0.4545,6.7041,0.2683,0.877,7.1396,0.9511,0,13.3978
India,IND,1963,0.7929,1.5498,0.9954,0.4444,8.1477,0.2593,0.7743,7.1134,0.8016,0,13.4767
India,IND,1964,0.7299,1.6171,1.01,0.4444,6.2482,0.2809,0.5157,11.5697,0.7347,0,13.5556
India,IND,1965,0.9132,1.2936,1.005,0.4348,8.4033,0.2401,0.825,12.6375,0.94,0,15.5024
India,IND,1966,0.8268,1.2952,0.9645,0.4348,8.5094,0.233,0.7273,12.7934,0.9023,0,16.3254
India,IND,1967,0.8874,1.5484,1.1228,0.4444,7.4403,0.2659,0.6028,13.1621,0.8314,0,15.399
India,IND,1968,1.1028,1.6134,0.9974,0.4444,8.441,0.2518,0.9226,13.3786,1.038,0,14.2045
India,IND,1969,1.1688,1.6094,0.9679,0.4375,9.0113,0.2699,0.9213,12.9175,0.8788,0,13.8055
India,IND,1970,1.2086,1.6849,1.2791,0.4375,7.8883,0.309,0.7808,14.7876,0.9824,0,12.9033
India,IND,1971,1.3066,1.711,0.8999,0.4375,9.9755,0.2703,0.8451,14.8598,1.09,0,15.016
India,IND,1972,1.3799,1.6046,1.0943,0.8235,9.8099,0.2332,0.7569,17.0368,1.0496,0,14.5397
India,IND,1973,1.2708,1.7259,0.9648,0.8125,8.8208,0.3091,0.5719,17.5424,0.9715,0,14.215
India,IND,1974,1.1719,1.5744,0.9481,0.7612,8.9457,0.2601,0.4938,17.4386,0.8947,0,13.9205
India,IND,1975,1.3384,1.8582,1.2031,0.9785,10.5982,0.3163,0.687,16.3207,1.0866,0,14.7321
India,IND,1976,1.4103,1.6372,1.0601,0.984,11.7384,0.3002,0.7687,16.9344,1.1392,0,15.2897
India,IND,1977,1.3866,1.9613,1.0511,0.9385,11.5731,0.3297,0.6432,16.5241,1.0457,0.7895,15.7958
India,IND,1978,1.4798,1.9912,1.0762,0.9771,12.2282,0.3037,0.5927,15.8758,1.1548,0.7937,16.9929
India,IND,1979,1.5683,1.6105,0.9794,0.5685,12.5548,0.2436,0.5827,16.7361,1.1719,0.8,15.574
India,IND,1980,1.4356,2.0002,1.1586,0.727,12.1521,0.2959,0.48,16.6107,0.9167,0.3,14.9468
India,IND,1981,1.6299,1.9623,1.1622,0.7411,13.2104,0.3257,0.6873,18.2921,1.269,0.3,15.7442
India,IND,1982,1.6913,1.8497,1.1448,0.6377,12.9957,0.33,0.6912,16.3738,1.1535,0.3,14.8168
India,IND,1983,1.8158,2.1833,1.3521,0.7348,13.5456,0.3842,0.7542,17.7086,1.259,0.3,16.4288
India,IND,1984,1.8432,2.1272,1.4556,0.7683,15.2988,0.3437,0.8191,18.4289,1.3232,0.3,17.388
India,IND,1985,1.8701,2.3292,1.146,0.7644,14.8064,0.3307,0.7459,18.546,1.2416,0.3,17.7063
India,IND,1986,2.046,2.2052,1.2819,0.5838,12.3639,0.3287,0.851,17.716,1.4337,0.3,19.034
India,IND,1987,1.9162,2.1991,1.0288,0.5823,15.3221,0.3719,0.8102,18.147,1.3631,0.35,19.2828
India,IND,1988,2.0019,2.5486,1.3955,0.8922,15.8694,0.4283,0.8748,20.1807,1.3799,0.3,11.9798
India,IND,1989,2.2444,2.616,1.6316,0.8014,15.929,0.4026,0.942,19.3847,1.5925,0.3,19.2584
India,IND,1990,2.1211,2.6125,1.5178,1.0145,15.7136,0.4172,0.9093,20.5381,1.4998,0.3,19.5973
India,IND,1991,2.2814,2.6271,1.3763,0.7825,16.254,0.3645,1.0903,21.8925,1.6965,0.3,20.7425
India,IND,1992,2.394,2.6092,1.6758,0.8947,16.0294,0.4426,0.9544,23.2463,1.7808,0.3,20.0541
India,IND,1993,2.3267,2.8303,1.6015,1.0857,14.9024,0.3834,0.903,23.043,1.6518,0.3,22.9677
India,IND,1994,2.3796,2.8645,1.448,0.9106,16.6101,0.3657,0.9266,24.5277,1.6531,0.5674,24.2313
India,IND,1995,2.559,2.6972,1.5946,1.0121,16.272,0.4391,0.8791,25.2775,1.4403,0.5381,23.7897
India,IND,1996,2.4828,2.8226,1.7094,1.0319,16.9913,0.4168,0.8361,23.8528,1.8325,0.5333,23.5137
India,IND,1997,2.6789,2.8457,1.7111,1.0789,19.3913,0.3511,0.9866,22.1117,1.9303,0.4597,29.8434
India,IND,1998,2.4852,2.8805,1.7969,1.1001,14.602,0.3459,0.8915,25.2815,1.9578,0.4387,32.8261
India,IND,1999,2.5901,2.9782,1.7922,1.138,17.5712,0.48,0.8451,23.9523,1.9397,0.4191,34.3061
India,IND,2000,2.7785,2.8508,1.8216,0.8222,18.6443,0.4871,1.0294,26.9087,1.9972,0.393,30.0986
India,IND,2001,2.7081,3.1158,1.9996,0.94,18.3627,0.5476,0.8602,26.6998,1.84,0.4155,30.4803
India,IND,2002,2.7621,2.6163,1.6807,0.7624,19.4173,0.3335,0.9065,27.2746,2.16,0.4203,27.9916
India,IND,2003,2.61,3.1177,2.0405,1.1929,17.3208,0.4562,0.8914,26.2135,2.006,0.3835,27.791
India,IND,2004,2.7132,2.9756,1.9073,0.9082,18.8091,0.3284,1.0221,27.0436,1.975,0.3669,28.3998
India,IND,2005,2.6016,3.1537,1.9385,1.0734,18.8908,0.3269,0.9929,30.4978,1.958,0.3326,33.1656
India,IND,2006,2.6188,3.1759,1.9125,1.0628,18.592,0.3825,0.9127,32.1132,1.9378,0.3453,34.7531
India,IND,2007,2.7079,3.2924,2.3352,1.2351,16.4101,0.393,0.8053,32.2204,2.0582,0.3355,36.2052
India,IND,2008,2.8022,3.2509,2.414,1.0415,19.2973,0.3763,0.7482,33.5407,1.9914,0.3312,36.9774
India,IND,2009,2.9071,3.2366,2.0238,1.0236,18.8103,0.405,0.9163,34.3433,2.3935,0.3471,34.3626
India,IND,2010,2.8395,3.3587,2.5401,1.333,19.9299,0.4445,0.8827,34.7555,2.1717,0.2786,35.8795
India,IND,2011,2.9886,3.5878,2.4784,1.1998,22.724,0.3936,0.8157,36.477,2.3574,0.2549,35.7252
India,IND,2012,3.1775,3.6909,2.5557,1.353,21.753,0.4132,0.9339,38.5818,2.5194,0.2063,34.1611
India,IND,2013,3.1538,3.607,2.5726,1.0123,22.7606,0.4418,1.0991,34.9594,2.518,0.197,34.642
India,IND,2014,3.1457,3.5638,2.6107,0.9358,22.9224,0.423,0.9605,35.6555,2.7171,0.2113,37.0367
India,IND,2015,2.7496,3.6077,2.5972,0.7344,23.1257,0.4125,0.9118,21.024,2.2815,0.2051,35.5487
India,IND,2016,3.0339,3.7902,2.6162,1.177,20.5087,0.4132,0.8217,21.2941,2.4407,0.2099,34.6433
India,IND,2017,3.1994,3.8479,3.1182,1.0442,22.3061,0.4113,0.955,20.9598,2.6677,0.2289,35.4384
India,IND,2018,3.3705,3.8782,3.0239,1.2093,22.5611,0.4592,0.9226,20.3991,2.6929,0.2212,34.8507
Indonesia,IDN,1961,0,1.7623,0.9273,0.6821,6,1.1111,0,7.5707,0,0.1541,6.3492
Indonesia,IDN,1962,0,1.7855,1.0214,0.668,6,1.1397,0,7.8578,0,0.1216,6.1538
Indonesia,IDN,1963,0,1.7226,0.9214,0.6497,5.9091,1.1154,0,7.3083,0,0.1237,6.2963
Indonesia,IDN,1964,0,1.763,1.0336,0.686,5.5833,1.1111,0,7.7655,0,0.1233,6.2857
Indonesia,IDN,1965,0,1.7708,0.9432,0.7012,5.75,1.125,0,7.2083,0,0.1317,6.5517
Indonesia,IDN,1966,0,1.7748,0.984,0.6891,5,1.1429,0,7.424,0,0.1506,6.125
Indonesia,IDN,1967,0,1.7592,0.9302,0.7061,4.7222,1.1111,0,7.0516,0,0.1344,5.9375
Indonesia,IDN,1968,0,2.1398,0.9832,0.6203,4.5,1.2762,0,7.5532,0,0.1271,5.4118
Indonesia,IDN,1969,0,2.2487,0.9417,0.7033,5.2,1.2455,0,7.4407,0,0.1756,5.515
Indonesia,IDN,1970,0,2.3763,0.9614,0.7164,5.3846,1.1885,0,7.4948,0,0.2144,8.8557
Indonesia,IDN,1971,0,2.4254,0.9923,0.7583,6.8333,1.1387,0,7.6024,0,0.2193,7.8879
Indonesia,IDN,1972,0,2.4556,1.0437,0.7424,7.2941,1.0894,0,7.0722,0,0.1698,5.5016
Indonesia,IDN,1973,0,2.5572,1.0748,0.7272,8,1.0357,0,7.8286,0,0.2254,5.9153
Indonesia,IDN,1974,0,2.6412,1.129,0.782,6.8011,1.0964,0,8.6328,0,0.369,6.4464
Indonesia,IDN,1975,0,2.6297,1.1873,0.7843,7.2941,1.0806,0,8.8974,0,0.5316,5.9448
Indonesia,IDN,1976,0,2.7843,1.2277,0.8073,7.7,1.0648,0,9.008,0,0.4442,6.9348
Indonesia,IDN,1977,0,2.7929,1.2245,0.8092,11.2832,0.901,0,9.1582,0,0.4297,11.0416
Indonesia,IDN,1978,0,2.8862,1.3321,0.8412,8.7957,0.9101,0,9.3297,0,0.4378,7.3298
Indonesia,IDN,1979,0,2.9855,1.3902,0.8666,9.4557,0.9651,0,9.5537,0,0.5395,8.3855
Indonesia,IDN,1980,0,3.2928,1.4592,0.8918,9.4224,0.8548,0,9.7179,0,0.5313,12.5262
Indonesia,IDN,1981,0,3.4934,1.526,0.8689,7.1574,0.8366,0,9.586,0,0.5839,11.6934
Indonesia,IDN,1982,0,3.7363,1.5693,0.8579,7.6697,0.8743,0,9.8117,0,0.7504,10.6583
Indonesia,IDN,1983,0,3.853,1.6944,0.8378,8.249,1.4952,0,9.9137,0,0.6772,10.4418
Indonesia,IDN,1984,0,3.906,1.7134,0.8957,11.2487,1.4619,0,10.4907,0,0.6152,10.6152
Indonesia,IDN,1985,0,3.9418,1.7744,0.9704,11.5247,1.5544,0,10.8814,0,0.9992,11.959
Indonesia,IDN,1986,0,3.9773,1.8838,0.9784,12.0085,1.4656,0,11.379,0,0.678,16.1879
Indonesia,IDN,1987,0,4.0391,1.9633,1.0549,11.5232,1.3936,0,11.7468,0,0.8139,13.9639
Indonesia,IDN,1988,0,4.1108,1.9531,1.079,10.7266,1.3953,0,11.8773,0,0.7375,13.6065
Indonesia,IDN,1989,0,4.247,2.1033,1.0977,14.2598,1.413,0,12.1582,0,0.8185,17.1465
Indonesia,IDN,1990,0,4.3018,2.1323,1.1149,14.1637,1.3932,0,12.0691,0,0.8963,18.2025
Indonesia,IDN,1991,0,4.3465,2.1505,1.1369,13.2721,1.4125,0,12.0946,0,0.9508,18.3011
Indonesia,IDN,1992,0,4.3446,2.203,1.123,14.3819,1.5228,0,12.222,0,1.0926,34.6357
Indonesia,IDN,1993,0,4.375,2.1975,1.1621,15.8338,1.5125,0,12.3323,0,0.8615,37.3837
Indonesia,IDN,1994,0,4.3453,2.2091,1.1123,15.6474,1.8548,0,11.5946,0,0.6731,61.6806
Indonesia,IDN,1995,0,4.3487,2.258,1.1371,16.5939,1.25,0,11.6605,0,0.7439,77.5922
Indonesia,IDN,1996,0,4.4168,2.4862,1.1915,15.8631,0.9106,0,12.015,0,0.88,61.6872
Indonesia,IDN,1997,0,4.4322,2.6141,1.2125,16.2061,0.8902,0,12.1718,0,0.8528,39.1356
Indonesia,IDN,1998,0,4.1974,2.6526,1.1923,15.3432,0.9029,0,12.1925,0,1.1323,44.4071
Indonesia,IDN,1999,0,4.2519,2.6629,1.2013,14.7199,0.8897,0,12.1763,0,0.5502,47.8437
Indonesia,IDN,2000,0,4.4007,2.7649,1.2335,13.3759,0.8545,0,12.5305,0,0.5616,50.952
Indonesia,IDN,2001,0,4.3879,2.8446,1.2181,14.8495,0.96,0,12.9407,0,0.7013,55.9055
Indonesia,IDN,2002,0,4.4691,3.0655,1.236,15.5903,0.8372,0,13.2491,0,0.797,58.6532
Indonesia,IDN,2003,0,4.5426,3.2414,1.2749,15.3206,1.0749,0,14.8841,0,0.7235,48.7473
Indonesia,IDN,2004,0,4.5365,3.3439,1.2801,16.387,0.9751,0,15.4679,0,0.634,51.0765
Indonesia,IDN,2005,0,4.5739,3.4539,1.3006,16.4014,1.0081,0,15.9224,0,0.6416,51.0285
Indonesia,IDN,2006,0,4.6201,3.4699,1.2878,16.9363,1.0227,0,16.2829,0,0.8495,53.5082
Indonesia,IDN,2007,0,4.7052,3.6601,1.2908,16.0919,1.0532,0,16.6362,0,0.8009,55.5743
Indonesia,IDN,2008,0,4.8948,4.0776,1.3119,16.6719,1.0716,0,18.095,0,0.5638,55.7061
Indonesia,IDN,2009,0,4.9985,4.2372,1.3483,16.5123,1.0912,0,18.7461,0,0.5101,53.551
Indonesia,IDN,2010,0,5.0153,4.4359,1.3726,15.9445,1.13,0,20.2174,0,0.5114,56.8256
Indonesia,IDN,2011,0,4.9802,4.5652,1.3681,15.9562,1.148,0,20.2955,0,0.4111,58.8799
Indonesia,IDN,2012,0,5.136,4.8987,1.4854,16.582,1.1602,0,21.4018,0,0.3996,59.9959
Indonesia,IDN,2013,0,5.152,4.8441,1.4161,16.0184,1.1241,0,22.4601,0,0.4142,59.6683
Indonesia,IDN,2014,0,5.1348,4.954,1.5511,17.6668,1.1758,0,23.3548,0,0.4217,60.198
Indonesia,IDN,2015,0,5.3411,5.1784,1.569,18.2027,1.183,0,22.9509,0,0.3471,60.1016
Indonesia,IDN,2016,0,5.2358,5.3052,1.4899,18.2549,1.1297,0,24.6257,0,0.3861,59.89
Indonesia,IDN,2017,0,5.1647,5.2274,1.5141,15.4044,1.1689,0,24.6499,0,0.3814,60.1906
Indonesia,IDN,2018,0,5.1914,5.3261,1.3174,18.7057,0.9518,0,23.1135,0,0.3538,60.3315
Iran,IRN,1961,0.797,2.1429,0.875,1,10,1.3468,0,0,0.6974,0,0
Iran,IRN,1962,0.776,2.8367,0.875,1,10,1.3591,0,0,0.6955,0,0
Iran,IRN,1963,0.7259,2.87,0.875,1,11.2903,1.3712,0,0,0.7048,0,0
Iran,IRN,1964,0.7088,2.8665,1,1,10.9375,1.3484,0,0,0.718,0,0
Iran,IRN,1965,0.7761,2.8389,1,1,10.6061,1.3666,0,0,0.7192,0,0
Iran,IRN,1966,0.8,2.5594,1.05,1,8.4063,1.3878,0,0,0.7101,0,0
Iran,IRN,1967,0.8,2.7988,1.2,1,12.0857,1.4153,0,0,0.69,0,0
Iran,IRN,1968,0.8,2.7374,1.4,1,11.7778,1.4427,0,0,0.7099,0,0
Iran,IRN,1969,0.8,2.8022,1.4,1,11.8108,1.4762,0,0,0.7117,0,0
Iran,IRN,1970,0.8001,2.7937,1.4,1,10.9211,1.5127,0,0,0.7019,0,0
Iran,IRN,1971,0.726,3.0407,1.4,1,10.2564,1.4196,0,0,0.6231,0,0
Iran,IRN,1972,0.8312,3.183,1.4286,1,10.5079,1.3355,0,0,0.6643,0,0
Iran,IRN,1973,0.8084,3.0737,2.0667,1.05,10.6889,1.3333,0,0,0.7046,0,0
Iran,IRN,1974,0.7977,3.0115,3.125,1.2,10.66,1.3291,0,0,0.6721,0,0
Iran,IRN,1975,0.9189,3.102,2.1667,1.3056,10,1.3566,0,0,0.9386,0,0
Iran,IRN,1976,1.0494,3.7893,2.1429,1.7895,8.4444,1.3218,0,0,1.1386,0,0
Iran,IRN,1977,1.0122,3.4665,1.375,2.0476,11.0391,1.0636,0,0,0.9628,0,0
Iran,IRN,1978,1.0401,3.9547,1.3953,1.6866,12.8947,1.0925,0,0,1.034,0,0
Iran,IRN,1979,1.1258,3.2726,1.3571,1.5346,12.9062,1.0965,0,0,1.0782,0,0
Iran,IRN,1980,0.9825,2.8356,1.4286,1.5313,14.4765,0.9591,0,0,0.8578,0,10
Iran,IRN,1981,0.9017,3.5366,1.95,1.3141,15.5912,0.9075,0,0,0.838,0,10
Iran,IRN,1982,1.0756,3.3223,2,1.8967,15.5764,1.0603,0,0,1.0339,0,21.6667
Iran,IRN,1983,0.9858,2.8305,1.9565,2.5702,15.0967,0.8712,0,0,1.0135,0,14.75
Iran,IRN,1984,1.082,3.3608,2.5,1.6176,15.3625,0.8693,0,0,1.0599,0,15.75
Iran,IRN,1985,1.0704,3.7111,3.4471,1.5909,15.4906,0.9389,0,0,1.102,0,23
Iran,IRN,1986,1.1987,3.7873,4.5631,1.5833,16.2456,0.9829,0,0,1.2693,0,13.5
Iran,IRN,1987,1.1533,3.422,4.9124,1.9335,15.6265,0.8427,0,0,1.228,0,7.26
Iran,IRN,1988,1.108,3.0356,2.5921,1.9244,13.6921,0.8383,0,0,1.4319,0,7.809
Iran,IRN,1989,0.9605,3.5723,2.4,1.4286,16.8667,0.5691,0,0,1.074,0,13.7933
Iran,IRN,1990,1.2761,3.7787,4.3333,1.302,16.9201,1.4454,0,0,1.35,0,13.7256
Iran,IRN,1991,1.4199,4.0469,7.2509,1.531,18.5683,1.3135,0,0,1.4377,0,15.3607
Iran,IRN,1992,1.533,3.9597,6.441,2.0692,17.4709,1.1383,0,0,1.4695,0,14.5595
Iran,IRN,1993,1.5766,3.8758,6.8775,2.1316,21.3359,1.3602,0,0,1.5603,0,11.0755
Iran,IRN,1994,1.6028,4.0097,6.5938,1.9453,21.3016,1.3788,0,0,1.7334,0,13.2087
Iran,IRN,1995,1.7096,4.0683,6.1038,1.9426,21.249,1.5265,0,0,1.6855,0,12.1066
Iran,IRN,1996,1.5827,4.4722,6.6904,1.7583,21.9166,1.4456,0,0,1.6344,0,22.8673
Iran,IRN,1997,1.5947,4.1727,6.7158,1.8389,20.8104,1.3157,0,0,1.6641,0,22.5443
Iran,IRN,1998,1.9346,4.5053,6.04,1.8095,21.0842,1.5757,0,0,1.8087,0,16.2817
Iran,IRN,1999,1.8301,3.9994,6.2003,1.3898,21.3458,1.5944,0,0,1.4248,0,26.128
Iran,IRN,2000,1.5856,3.6915,6.1655,1.6622,21.6629,1.6512,0,0,1.4115,0,29.0097
Iran,IRN,2001,1.7033,3.8661,6.1613,1.5428,19.9689,1.5732,0,0,1.6293,0,25.887
Iran,IRN,2002,1.995,4.7241,6.7257,1.8423,22.6573,1.8836,0,0,1.8467,0,28.6673
Iran,IRN,2003,2.0969,4.7639,6.7242,2.3339,24.3033,1.8894,0,0,1.9257,0,29.5053
Iran,IRN,2004,2.2056,4.158,7.0172,2.3632,24.216,2.0474,0,0,1.8374,0,29.5653
Iran,IRN,2005,2.0585,4.3573,7.2219,2.4067,25.4693,1.9417,0,0,1.7217,0,30.1583
Iran,IRN,2006,2.1317,4.1426,7.4221,2.2619,25.7472,2.1404,0,0,1.8859,0,28.2311
Iran,IRN,2007,2.1997,4.3257,7.6912,2.3845,27.0144,2.042,0,0,1.8906,0,28.662
Iran,IRN,2008,1.3343,3.9285,6.4307,2.1381,25.5315,1.5674,0,0,1.446,0,29.1504
Iran,IRN,2009,1.8192,3.9883,5.9165,2.1612,26.6182,1.5976,0,0,1.506,0,29.0296
Iran,IRN,2010,1.8337,4.4187,6.8981,2.2394,29.2196,1.6648,0,0,2.0782,0,25.776
Iran,IRN,2011,1.3608,3.5717,7.1959,1.7143,27.647,1.5907,0,0,1.5957,0,25.9416
Iran,IRN,2012,1.3482,4.1404,6.1856,2.2823,27.9398,1.6122,0,0,1.7044,0,21.7607
Iran,IRN,2013,1.4538,4.3363,6.3859,2.2804,28.9954,1.6608,0,0,1.7199,0,31.2011
Iran,IRN,2014,1.7453,4.3542,7.1007,2.0741,31.3597,1.9476,0,0,1.7252,0,31.5085
Iran,IRN,2015,2.0159,4.4299,7.033,2.2746,32.0854,2.2459,0,0,1.8164,0,30.7218
Iran,IRN,2016,2.4612,4.9008,7.3838,2.6586,31.4051,2.1387,0,0,2.1165,0,29.4877
Iran,IRN,2017,2.0896,3.5263,7.0332,2.4096,31.6892,2.0708,0,0,1.9375,0,29.0556
Iran,IRN,2018,2.1642,3.431,6.9588,2.4706,32.3653,2.1,0,0,1.8667,0,29.112
Iraq,IRQ,1961,0.7794,2.7381,0.949,0,10,0.5811,0,0,1.0124,0,0
Iraq,IRQ,1962,0.7754,2.8275,0.9915,0,10,0.6309,0,0,1.1253,0,0
Iraq,IRQ,1963,0.5744,2.6039,1.0065,0,10,0.7155,0,0,0.8781,0,0
Iraq,IRQ,1964,0.6208,2.8362,1.4,0,10,0.7995,0,0,0.7787,0,0
Iraq,IRQ,1965,0.7181,2.7451,1.4632,0,10,0.917,0,0,0.8069,0,0
Iraq,IRQ,1966,0.6354,2.8013,1.0793,0,10,1.11,0,0,0.8321,0,0
Iraq,IRQ,1967,0.637,3.0575,1.1168,0,10,1.12,0,0,0.855,0,0
Iraq,IRQ,1968,1.0247,3.2431,1.155,0,10,0.923,0,0,1.24,0,0
Iraq,IRQ,1969,0.91,3,1.1963,0,15,0.8234,0,0,1.284,0,0
Iraq,IRQ,1970,0.8829,2.4027,1.2296,0,15.3846,1.0386,0,0,1.1367,0,0
Iraq,IRQ,1971,0.8672,2.8118,1.7688,0,12.024,0.9082,0,0,1.0916,0,0
Iraq,IRQ,1972,1.3743,2.8511,1.4162,0,10,0.9886,0,0,1.4519,0,0
Iraq,IRQ,1973,0.8279,2.4487,1.9108,0,10,0.7599,0,0,0.9955,0,0
Iraq,IRQ,1974,0.8198,2.2056,2.0913,0,8.3333,0.6596,0,0,1.027,0,0
Iraq,IRQ,1975,0.6006,2.0261,2.48,1.3333,8.4518,0.5277,0,0,0.7703,0,0
Iraq,IRQ,1976,0.8687,3.1171,2.0099,1.4286,9.6743,0.6745,0,0,1.0063,0,0
Iraq,IRQ,1977,0.8112,3.1384,2.6024,1.5385,10.9356,0.674,0,0,0.8541,0,0
Iraq,IRQ,1978,0.6083,3.1434,2.2857,1.625,15.0279,0.5622,0,0,0.864,0,0
Iraq,IRQ,1979,0.6354,2.6882,2.4963,1.5,14.5892,0.6052,0,0,0.7515,0,0
Iraq,IRQ,1980,0.7101,3.0099,2.5148,1.6,21.4365,0.5343,0,0,0.8225,0,0
Iraq,IRQ,1981,0.7564,2.9761,2.2298,1.6,19.3674,0.7006,0,0,0.9399,0,0
Iraq,IRQ,1982,0.826,2.8356,2.3648,1.6,18.5075,0.7059,0,0,0.8124,0,0
Iraq,IRQ,1983,0.7059,2.2597,1.8733,1.6,20.1154,0.6809,0,0,0.6868,0,0
Iraq,IRQ,1984,0.9558,2.7765,1.645,1.5789,16.5536,0.6636,0,0,0.9174,0,0
Iraq,IRQ,1985,0.9125,2.8348,1.9121,1.5238,17.0218,0.7636,0,0,0.9814,0,0
Iraq,IRQ,1986,0.8355,2.8127,1.9981,1.5455,16.0767,0.6595,0,0,0.7184,0,0
Iraq,IRQ,1987,0.8408,2.7986,1.9632,1.5455,15.8679,0.841,0,0,0.7639,0,0
Iraq,IRQ,1988,0.8925,2.7855,1.5707,1.5217,14.1327,0.9108,0,0,1.0936,0,0
Iraq,IRQ,1989,0.8374,3.1863,2.2412,1.5,17.47,0.6617,0,0,0.7265,0,0
Iraq,IRQ,1990,1.0129,2.8889,2.4814,1.4615,16.6681,0.6111,0,0,0.9647,0,0
Iraq,IRQ,1991,0.8056,2.2008,2.1857,1.5,13.8029,0.8741,0,0,0.586,0,0
Iraq,IRQ,1992,0.5999,1.8947,2.0046,1.48,17.9167,0.8889,0,0,0.75,0,0
Iraq,IRQ,1993,0.5897,1.8727,1.931,1.4815,17.4739,0.9474,0,0,0.675,0,0
Iraq,IRQ,1994,0.7431,2.3497,2.1333,1.3846,16.636,0.9444,0,0,0.6326,0,0
Iraq,IRQ,1995,0.8052,1.8,1.4286,1.4,16.0385,0.9432,0,0,0.6422,0,0
Iraq,IRQ,1996,0.8667,2.25,2.0833,1.375,17.7576,0.9412,0,0,0.7879,0,0
Iraq,IRQ,1997,0.7566,2.0165,1.9836,1.4,15.4474,0.9432,0,0,0.6633,0,0
Iraq,IRQ,1998,0.8071,2.3438,2.1803,1.1016,15.5263,1,0,0,0.7082,0,0
Iraq,IRQ,1999,0.6154,1.3846,1.9167,0.4365,16.4972,1.1024,0,0,0.4098,0,0
Iraq,IRQ,2000,0.32,0.6,0.756,1,14.0645,0.9889,0,0,0.3604,0,0
Iraq,IRQ,2001,0.7405,1.28,2.3613,1.2,16.3947,0.9889,0,0,0.4583,0,0
Iraq,IRQ,2002,1.5703,2.5,2.4433,1,17.0047,1.1429,0,0,0.7944,0,0
Iraq,IRQ,2003,1.359,3.0508,2.4462,1,17.0146,1.5002,0,0,0.8098,0,0
Iraq,IRQ,2004,1.1898,2.8409,2.2486,1,16.2581,1.6989,0,0,0.8412,0,0
Iraq,IRQ,2005,0.8738,2.8879,2.3079,0.9279,15.8431,1.9368,0,0,0.7091,0,0
Iraq,IRQ,2006,1.3783,2.8867,2.4255,0.915,17.6444,1.8571,0,0,0.8957,0,0
Iraq,IRQ,2007,1.4031,3.163,2.4774,0.9267,17.958,2.6992,0,0,0.6839,0,0
Iraq,IRQ,2008,1.3678,2.9281,2.3492,0.9089,10.5689,3.2287,0,0,0.9404,0,0
Iraq,IRQ,2009,1.8756,3.1511,2.0878,0.8911,11.3307,3.7702,0,0,1.2843,0,0
Iraq,IRQ,2010,1.9872,3.2482,2.3586,0.8734,15.7177,4.2693,0,0,1.1306,0,0
Iraq,IRQ,2011,1.9552,3.5762,2.6077,0.8556,13.782,5.0019,0,0,1.1414,0,0
Iraq,IRQ,2012,2.4181,4.5468,3.3444,0.8379,13.4713,5.7117,0,0,1.5829,0,0
Iraq,IRQ,2013,2.3068,4.7162,4.2214,0.8201,17.0599,6.5299,0,0,1.2331,0,0
Iraq,IRQ,2014,2.3964,5.1049,3.4205,0.7888,15.6264,6.0192,0,0,1.1152,0,0
Iraq,IRQ,2015,2.8617,4.4776,3.1844,0.7838,26.6114,7.0355,0,0,1.8808,0,0
Iraq,IRQ,2016,3.3181,4.8056,3.889,0.8016,24.5181,4,0,0,1.9211,0,0
Iraq,IRQ,2017,2.8392,4.8975,3.5625,0.7913,27.7621,5.1094,0,0,1.5338,0,0
Iraq,IRQ,2018,2.7205,4.9476,3.5245,0.781,15.6962,5.0654,0,0,1.6062,0,0
Ireland,IRL,1961,3.3676,0,0,0,24.8733,0,2,0,3.5211,0,0
Ireland,IRL,1962,3.4548,0,0,0,25.0074,0,2.8125,0,3.6731,0,0
